Name,Type,Ingredients,Price
ESTÉE LAUDER,Treatments,,$85.00 
YVES SAINT LAURENT,Treatments,#NAME?,$88.00 
GUERLAIN,Treatments,"Aqua (Water), Glycerin, Squalane, Isohexadecane, Butylene Glycol, Cera Alba (Beeswax), Propanediol, Steareth-20, Jojoba Esters, C12-15 Alkyl Benzoate, Caprylic/Capric/Succinic Triglyceride, Glyceryl Stearate, Polymethyl Methacrylate, Sodium Pca, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Xanthan Gum, Lactic Acid, Tromethamine, Caprylyl Glycol, Laureth-23, Tocopheryl Acetate, Polyacrylate-13, Sodium Hyaluronate, Stearalkonium Hectorite, Parfum (Fragrance), Polyisobutene, Viola Tricolor Extract, Malva Sylvestris (Mallow) Extract, Propylene Carbonate, Centella Asiatica Leaf Extract, Adenosine, Citronellol, Sorbitan Isostearate, Polysorbate 20, Sodium Carrageenan, Geraniol, Hexyl Cinnamal, Nymphaea Odorata Root Extract, Benzyl Salicylate, Linalool, Ethylhexylglycerin, Tocopherol, Benzyl Benzoate, Maris Sal (Sea Salt), Bht.",$223.00 
CLINIQUE,Treatments,"Dimethicone , Water , Polysilicone-11 , Alcohol Denat. , Acetyl Glucosamine , Peg-10 Dimethicone , Butylene Glycol , Rosmarinus Officinalis (Rosemary) Leaf Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Salvia Sclarea (Clary) Extract , Sea Whip Extract , Laminaria Saccharina Extract , Caffeine , Pantethine , Hydrolyzed Soy Protein , Peg-11 Methyl Ether Dimethicone , Algae Extract , Polysorbate 20 , Salicylic Acid , Tetrahexyldecyl Ascorbate , Tocopheryl Acetate , Caprylyl Glycol , Sodium Hyaluronate , Glycerin , Lecithin , Isohexadecane , Di-C12-18 Alkyl Dimonium Chloride , Polysorbate 80 , Hydrogenated Lecithin , Polymethyl Methacrylate , Coconut Acid , Padina Pavonica Thallus Extract , Nordihydroguaiaretic Acid , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Silica , Citric Acid , Hexylene Glycol , Ascorbyl Tocopheryl Maleate , Sodium Hydroxide , Disodium Edta , Phenoxyethanol , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491, Ci 77492, Ci 77499) , Mica",$49.00 
DIOR,Treatments,,$65.00 
YVES SAINT LAURENT,Treatments,"-High and Low Molecular Weight Hyaluronic Acid: Helps provide short- and long-term hydration.
-Iris: Acts as a natural antioxidant and supports natural collagen to help plump the appearance of skin.

Aqua / Water, Butylene Glycol Glycerin, Rhamnose, Alcoh",$88.00 
L'OCCITANE,Treatments,"-Immortelle Essential Oil: Helps fight visible signs of aging.
-Acmella Oleracea Extract: Provides smoothing properties.
-Marjoram Extract: Helps reawaken skin.

Water, Propanediol, Glycerin, Isononyl Isononanoate, Butylene Glycol, Pentylene Glycol, Dextr",$59.00 
ERNO LASZLO,Treatments,"-MediCure Stem Cell Complex
-Marula Oil
-Vitamin A
-Glycosaminoglycans

Water, C12-20 Acid Peg-8 Ester, Dimethiconol, Caprylic/Capric Triglyceride, Butylene Glycol, Coco-Caprylate/Caprate, Ethylhexylglycerin, Hydrolyzed Glycosaminoglycans, Calophyllum Ino",$290.00 
OLEHENRIKSEN,Treatments,"Almond Polish Facial Scrub:
Almond And Bamboo Extracts And Oat Kernel Flour: Lift and loosen dead skin cells.

Water, Honey/Mel/Miel, Calcium Carbonate, Avena Sativa (Oat) Kernel Flour, Titanium Dioxide (CI 77891), Juglans Regia (Walnut) Shell Powder, Glycerin, Glyceryl stearate SE, Benzyl Alcohol, Phenoxyethanol, Ethylhexylglcyerin, Hexylene Glycol, Luffa Cylindrica Fruit Powder, Citrus Aurantium Dulcis (Orange) Peel Extract, Chenopodium Quinoa Seed, Bambusa Arundinacea Stem Extract, Acer Saccharum (Sugar Maple) Sap Extract, Prunus Amygdalus Dulcis (Sweet Almond) Fruit Extract, Chlrophenesin, Benzoic Acid, Sorbic Acid.

Instant Tranformation Lemon Facial Peel:
Glycolic and Lactic Acids combined with Aha-Rich Orange and Lemon Extracts: Help smooth skin and reduce the look of fine lines, wrinkles, and discoloration.

Water, Glycolic Acid, Lactic Acid, Glycerin, Potassium Hydroxide, Xanthan Gum, Vaccinium Myrtillus (Bilberry) Fruit Extract, Oleth-20, Phenoxyethanol, Saccharum Officianrum (Sugar Cane) Extract, Chondrus Crispus (Carrageenan) Extract, Caprylyl Glycol, Parfum/Fragrance, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Hexylene Glycol, Ethylhexylglycerin, Acer Accharum (Sugar Maple) Extract, Potassium Sorbate, Citric Acid Biosaccharide GUM-1, Tocopheryl Acetate, Glycyrrhiza Glabra (Licorice) Extract, Citral, Limonene.

Chamomile Comfort Mask:
Chamomile and Evening Primrose Seed Extracts: Help calm, soothe, and comfort.

Water, Kaolin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate SE, Titanium Dioxide (CI 77891), Magnesium Aluminum Silicate, Dimethicone, Ceteareth-20, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Tocopheryl Acetate, Bisabolol, Sodium Benzoate, Parfum/Fragrance, Caprylyl Glycol, Algae Extract, Potassium Sorbate, Vitis Vinifera (Grape) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Hexylene Glycol, Ethylhexylglycerin, Chamomilla Recutita (Matricaria) Flower Extract, Borago Officinalis Seed Oil, Allantoin, Oenothera Biennis (Evening Primrose) Seed Extract, Citric Acid, Tocopherol, Sodium Sulfite, Ascorbyl Palmitate, Hydroxycitronellal, Linalool.",$50.00 
PRIMERA,Treatments,"-Broccoli Sprout Extract: Helps clarify the skin.
-Neem Leaf Extract: Helps calms the skin.

Water, Glycerin, Steartrimonium Methosulfate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Isopropyl Alcohol, Fragrance / Parfum, Distearyldimonium Chloride, Coca",$38.00 
SULWHASOO,Treatments,"-Green Plum Blossom Extracts: Rich in antioxidants, it helps relieve skin exhaustion.
-Five Fruits and Seeds Compound: Helps increase skin vitality and the look of resiliency.

Water / Aqua / Eau, Butylene Glycol, Glycerin, Glycereth-26, Alcohol, Cyclopen",$90.00 
ESTÉE LAUDER,Treatments,"Perfectionist Pro Instnt Wrnkle Fl Division: El (Estee Lauder)Ingredients: Water , Dimethicone/Vinyl Dimethicone Crosspolymer , Hdi/Ppg/Polycaprolactone Crosspolymer , Butyrospermum Parkii (Shea Butter) , Butylene Glycol , Ethylene/Acrylic Acid Copolymer , C12-14 Pareth-12 , Glycerin , Acacia Senegal Gum , Nylon-12 , Hypnea Musciformis (Algae) Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Gellidiella Acerosa Extract , Silybum Marianum (Lady'S Thistle) Extract , Astrocaryum Murumuru Seed Butter , Helianthus Annuus (Sunflower) Seed Extract , Caffeine , Trifluoromethyl C1-4 Alkyl Dimethicone , Algae Extract , Theobroma Cacao (Cocoa) Seed Butter , Saccharomyces Ferment Filtrate , Biotin , Isohexadecane , Glycine Soja (Soybean) Protein , Palmitoyl Tetrapeptide-7 , Palmitoyl Hexapeptide-12 , Palmitoyl Tripeptide-1 , Acetyl Hexapeptide-8 , Linolenic Acid , Camellia Sinensis Leaf Extract , Linoleic Acid , Aminopropyl Ascorbyl Phosphate , Rhizobian Gum , Isostearyl Lactate , Zea Mays (Corn) Kernel Extract , Caprylyl Glycol , Dimethicone , Cetearyl Alcohol , Sodium Isostearoyl Lactylate , Glyceryl Polymethacrylate , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Beeswax/Cera Alba/Cire D'Abeille , Acrylates/Ethylhexyl Acrylate Copolymer , Hydroxypropyl Methylcellulose , 1,2-Hexanediol , Peg-8 , Polysorbate 80 , Sodium Hyaluronate , Calcium Chloride , Hydroxyethylcellulose , Pentylene Glycol , Carbomer , Hexylene Glycol , Laureth-21 , Polysorbate 20 , Silica , Xanthan Gum , Sodium Citrate , Sodium Dehydroacetate , Chlorphenesin , Phenoxyethanol",$56.00 
SHISEIDO,Treatments,"-TruStructive™ Technology: Supports skin's natural restorative powers.
-Bio-Renewal Complex: Helps rejuvenate skin’s appearance for a firm and resilient look.
-Bio-Corrective Complex: Helps improve the appearance of sagging, loss of resilience, and vi",$100.00 
DR. DENNIS GROSS SKINCARE,Treatments,"-Linoleic Acid: Delivers vitamin C in a nourishing format to avoid irritation.
-Pyruvic Acid: Exfoliates without irritation; helps reduce the appearance of hyperpigmentation.
-Tartaric Acid AHA: Helps to reduce the appearance of fine lines and wrinkles.
-",$68.00 
TATA HARPER,Treatments,"-Triple Natural Retinoic Acid: Provides three sources of vitamin A for natural retinoid activity which helps minimize the look of wrinkles.
-Encapsulated Plankton: Help preserve natural skin tone appearance and reduce the look of dark spots.
-Gallic Acid ",$295.00 
KATE SOMERVILLE,Treatments,"-N-Acetyl-Glucosamine-6-Phosphate, Glucuronic Acid, and Magnesium Sulfate: Support the appearance of skin firmness and elasticity.
-Microalgae Extract and Pullulan: Provide a tightening effect and improve the appearance of skin firmness over time.
-Paeoni",$98.00 
MARIO BADESCU,Treatments,"Aqua (Water, Eau), Pentylene Glycol, Propylene Glycol, Glycerin, Butylene Glycol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Palmaria Palmata Extract, Chamomilla Recutita (Matricaria) Extract, Porphyra Umbilicalis Extract, Salvia Officinalis (Sage) Leaf Extract, Camellia Sinensis Leaf Extract, Salix Alba (Willow) Bark Extract, Achillea Millefolium Extract, Hypericum Perforatum Extract, Aloe Barbadensis Leaf Juice, Hydroxyethylcellulose, Chlorphenesin, Caprylyl Glycol, Carbomer, Polysorbate 20, Disodium Phosphate, Sodium Phosphate, Sodium Nitrate, Citric Acid, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Sodium Lactate.",$45.00 
EVE LOM,Treatments,"-Dermapep: Improves pigmentation and unifies skin tone.
-Niacinamide: Helps to actively brighten and regenerate skin.
-Powerful Tri-Peptide: Renews skin’s texture, reducing wrinkle depth and smoothing the look of fine lines.
-Micro Algae Extract: A powe",$150.00 
DR. BRANDT SKINCARE,Treatments,"-Five Fruit-Derived Alpha Hydroxy Acids: Glycolic acid from sugar cane, lactic acid from bilberry, citric acid from orange and lemon, and malic and tartaric acids from sugar maple smooth the appearance of rough texture and erase the look of dullness.
-Pen",$72.00 
BOSCIA,Treatments,"-Activated Charcoal: Lifts dirt, oil, and impurities from the skin.
-Willow Herb Extract: Reduces redness while soothing skin.
-Salicylic Acid: Helps minimize the appearance of pores and promotes skin cell renewal.

Isopropyl Alcohol, Glycerin, Water, Tal",$28.00 
DIOR,Treatments,,$95.00 
DR. BARBARA STURM,Treatments,"-Extracts of Cress Sprouts: Support the reduction of melanin production, brighten skin, and combat the formation of dark and yellowish spots.
-Purslane: A strong antioxidant that stimulates the body and supports skin health and rejuvenation.
-Allantoin: H",$310.00 
OBAGI CLINICAL,Treatments,"-Kinetin+ Complex: Helps minimize the signs of skin aging to help refresh and renew skin's youthful look.
-Swiss Apple Stem Cells Extract: Sourced from plant stem cells to help fight the signs of skin aging.

Water, Propanediol, Butylene Glycol, PEG-12, G",$95.00 
ANTHONY,Treatments,"-Glycolic Acid/AHA (Alpha Hydroxyl Acid): A powerful yet gentle exfoliator used to slough off dead skin cells, support natural skin cell renewal, and promote radiant, healthy-looking skin.
-Aloe Barbadensis Leaf Extract: Calms, heals, and hydrates skin.
-",$20.00 
MURAD,Treatments,"-Soft Focus Mattifying Spheres: Absorb oil while minimizing pores and imperfections.
-Marshmallow Powder: Provides a unique softness to skin and is specifically designed to selectively absorb sebum, but not water, preventing skin dehydration.
-Pomegranate",$39.00 
ALGENIST,Treatments,"-Alguronic Acid: Supports natural cell regeneration and elastin synthesis.
-Tetrapeptide-21:Fosters natural collagen synthesis for firmer-looking skin.
-Fruit Acid Complex: Supports natural cell turnover for brighter, more radiant skin.

Water, Dimethicon",$98.00 
CLINIQUE,Treatments,"-Salicylic Acid and Acetyl Glucosamine: Help clear dead skin cells that can contribute to clogged pores.
-Lamincaria Sacharina Extract: Ingredient to diminish shine and target future breakouts.
-Benzalkonium Chloride: Diminishes the appearance of breakout",$28.00 
AMOREPACIFIC,Treatments,"-Bamboo Sap: Supports natural cellular turnover and regeneration.
-Aqua Sponge Complex™: Supports natural hyaluronic acid production.
-Ginger Root Extract: Creates a more radiant complexion.
-Nine Essential Amino Acids: Revitalize and hydrate the skin, ",$120.00 
DR ROEBUCK'S,Treatments,"-Pure Copper Tripeptide: A powerful antioxidant that helps to increase the body’s natural skin renewal and strength and reduce the signs of aging.
-Plant-Based Hyaluronic Acid: An active that targets signs of aging and helps to smooth and visibly plump ",$68.00 
SHISEIDO,Treatments,"-Multi-Capsolve 1124™: Creates a more even skin tone.
-TXG Complex (Tea Tree Extract, Licorice Root, and Xylitol): Improves redness.
-Super Bio Hyaluronic Acid: Moisturizes skin.
-Western Hawthorn Extract and Rice Bran Protein: Support circulation to en",$95.00 
INNISFREE,Treatments,"-Bija Seed Oil: Helps nourish and enhance skin's natural defense barrier to protect from contaminants.
-Centella Asiatica 4X: A complex that helps soothe the skin and reduce visible signs of irritation.
-Panthenol: Helps strengthen the skin's moisture bar",$25.00 
DR. BARBARA STURM,Treatments,"-Plankton Extract and Red Algae: Work to visibly firm and smooth complexion.
-Hyaluronic Acid: Provides long-term hydration with a plumping effect, reduces the appearance of wrinkles, and leaves the skin looking refreshed and radiant.
-Purslane: A strong ",$300.00 
EDIBLE BEAUTY,Treatments,"Organic Aloe Barbadensis Leaf, Organic Glycerin, Organic Brassica Oleracea Italica (Broccoli), Acacia Senegal, Xanthan Gum, Organic Brassica Oleracea Sabellica (Kale), Silybum Marianum (St Mary’s Thistle), Organic Malus Domestica (Apple), Aqua,Rumex Occidentalis Extract, Organic Musa Paradisiaca (Banana) Leaf, Cucumis Sativa (Cucumber) Oil,p-Anisic acid, Cucurbita Pepo (Pumpkin) Seed Oil*, Glyceryl Caprylate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$39.00 
OMOROVICZA,Treatments,"Hungarian Thermal Water, Glycerin, Propanediol, Sodium Ascorbyl Phosphate, Alcohol, Yeast Extract, Sclerotium Gum, Sodium Levulinate, Alcohol Denat., Niacinamide, Sodium Anisate, Xanthan Gum, Zinc Pca, Potassium Sorbate, Citric Acid, Caprylyl/Capryl Glucoside, Benzyl Alcohol, Parfum (Fragrance), Ci 77891 (Titanium Dioxide), Chlorella Vulgaris/Lupinus Albus Protein Ferment, Nasturtium Officinale Flower/Leaf Extract, Sodium Hyaluronate, Phospholipids, Leuconostoc/Radish Root Ferment Filtrate, Sodium Benzoate, Actinidia Arguta Fruit Extract, Limonene, Linalool, Benzyl Salicylate, Citronellol, Geraniol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$150.00 
PRIMERA,Treatments,"-Watercress Sprout Extract: Increases glow
-Hyaluronic Acid: Douses skin with hydration while improving texture.

Water, Butylene Glycol, Squalane, Cyclopentasiloxane, Dimethicone, Niacinamide,Diphenylsiloxy Phenyl Trimethicone, 1,2-Hexanediol, Dimethicon",$62.00 
YVES SAINT LAURENT,Treatments,#NAME?,$88.00 
BOSCIA,Treatments,"-Vitamin B12: Retains moisture which aids in balancing hydration of skin while boosting circulation for a healthy glow.
-Squalane: Replenishes moisture to the skin’s moisture barrier while protecting against free radicals.
-Apricot Kernel Oil: Contains ",$46.00 
ALPHA-H,Treatments,"-Retinyl Propionate: Helps to encourage a low level of cellular repair.
-Retinol: Encourages surface exfoliation and skin cell renewal.

Water, Glycerin, Methyl Gluceth-20, Polysorbate 80, Polyacrylate Crosspolymer-6, Phenoxyethanol, Squalane, Retinol, Po",$55.00 
LANCER SKINCARE,Treatments,"-MIMIXYL™: Dr. Lancer's proprietary blend of plant-based retinoids, derived from Aster Flower Extract and Babchi Extract.
-Glycolic Acid: Creates a smoother texture and reduces the appearance of discoloration from sun damage and environmental exposure.
",$275.00 
ESTÉE LAUDER,Treatments,,$78.00 
PERRICONE MD,Treatments,"Water, Carnitine, Urea, Maltodextrin, Phosphatidylcholine, Dimethyl MEA, Gluconolactone, Sodium Carboxymethyl Beta-Glucan, Xanthan Gum, Hyaluronic Acid, Magnolia Officinalis Bark Extract, Pterocarpus Marsupium Bark Extract, Aloe Barbadensis Leaf Extract, Zinc Gluconate, Magnesium Aspartate, Subtilisin, Copper Gluconate, Disodium EDTA, Carrageenan/Chondrus Crispus, Citric Acid, Caprylyl Glycol, PEG-7 Glyceryl Cocoate, Phenoxyethanol, Sorbic Acid, Menthyl Lactate, Blue 1 (CI 42090).",$45.00 
PHILOSOPHY,Treatments,"-6% AHA/BHA
-Resetting Probiotic Complex
-Hibiscus Extract

Aqua/Water/Eau, Glycerin, Glycolic Acid, Sodium Hydroxide, Lactic Acid, Pentylene Glycol, Tocopheryl Acetate, Xanthan Gum, Chondrus Crispus (Carrageenan) Extract, Alpha-Glucan Oligosaccharide, Ce",$60.00 
DR. BARBARA STURM,Treatments,"-Complex of Maclura Bioflavonoids, Tea Tree Oil, and Zinc Oxides: Help to reduce the appearance of spots, blemishes, and redness.

Aqua/Water/Eau, Propanediol, Butylene Glycol, Panthenol, Phenoxyethanol, Sodium Poly Acrylate, Melaleuca Alternifolia Ethylh",$55.00 
BEAUTYBIO,Treatments,"Water, Magnesium Ascorbyl Phosphate, Glycerin, Hydroxyethylcellulose, Urea, Arctostaphylos Uva-Ursi Leaf Extract, Achillea Millefolium Extract, Alchemilla Vulgaris Extract, Alcohol, Malva Sylvestris (Mallow) Extract, Melissa Officinalis Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Primula Veris Extract, Sodium Hydroxide, Veronica Officinalis Extract, Caprylyl Glycol, Phenoxyethanol, Chlorphenesin.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$75.00 
LANEIGE,Treatments,"-Pore Minimizing™: Combines mint water, known for moisturizing and purifying benefits, with oil-controlling pine needle to reduce shine and minimize the look of enlarged pores.

Water, Cyclopentasiloxane, Dimethicone, Butylene Glycol, Cyclohexasiloxane,",$32.00 
REN CLEAN SKINCARE,Treatments,"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$80.00 
CAUDALIE,Treatments,"-Glycolic Acid: Exfoliates and removes dead skin cells.
-Viniferine®: Brightens dark spots and evens skin tone.
-Papaya Enzymes: Invigorate and brighten.

Water, Glycerin*, Isononyl Isononanoate, Sorbitan Stearate*, Glyceryl Stearate Se*, Glycolic Acid, ",$39.00 
INDIE LEE,Treatments,"Water, Glycerin, Sodium Hyaluronate, Pyrus Malus Fruit Extract, Echinacea Angustifolia Meristem Cell Culture, Phyllostachys Edulis Shoot, Rhododendron Ferrugineum Flower Extract, Lysolecithin, Sclerotium Gum, Xanthan Gum, Pullulan, Gluconolactone, Sodium Benzoate, Calcium Gluconate, Citric Acid, Potassium Sorbate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$135.00 
