Name,Type,Ingredients,Price
SK-II,Moisturizers,,$247.00 
LANCER SKINCARE,Moisturizers,#NAME?,$125.00 
PRIMA,Moisturizers,"-500 mg Broad-Spectrum Hemp CBD: Helps naturally calm, even skin’s tone, and reduce the appearance of redness, discoloration, and texture for a healthy-looking complexion.
-Ayurvedic Adaptogen Complex: Turmeric, ashwaghanda, butterfly ginger, and gooose",$96.00 
DR. BRANDT SKINCARE,Moisturizers,#NAME?,$132.00 
KIEHL'S SINCE 1851,Moisturizers,,$44.00 
CLINIQUE,Moisturizers,"-Clean Shield Technology™: Formulated with a moisture barrier blend of sunflower seed cake, barley extract, and cucumber fruit extract to strengthen skin’s barrier, improve its resiliency, and balance and retain skin’s moisture levels; hyaluronic ac",$5.00 
BOBBI BROWN,Moisturizers,"Water, Neopentyl Glycol Diheptanoate, Peg-4 Diheptanoate, Glycerin, Bis-Diglyceryl Polyacyladipate-2, Pentaerythrityl Tetraethylhexanoate, Butyrospermum Parkii (Shea Butter), Phenyl Trimethicone, Polyethylene, Cetearyl Alcohol, Dimethicone, Tocopheryl Acetate, Cetyl Alcohol, Glyceryl Stearate, Oenothera Biennis (Evening Primrose) Oil, Caffeine, Rosmarinus Officinalis (Rosemary) Leaf Oil, Anthemis Nobilis (Chamomile) Flower Extract, Squalane, Pelargonium Graveolens (Geranium) Flower Oil, Citrus Grandis (Grapefruit) Peel Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract, Citrus Aurantium Amara (Bitter Orange) Oil, Astrocaryum Murumuru Seed Butter, Sodium Hyaluronate, Sapindus Mukorossi Fruit Extract, Caesalpinia Spinosa Gum, Morinda Citrifolia Fruit Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sorbitan Stearate, Peg-40 Stearate, Butylene Glycol, Dicetyl Phosphate, Ceteth-10 Phosphate, Xanthan Gum, Lecithin, Polysorbate 60, Propylene Glycol Stearate, Polysorbate 20, Sorbitan Laurate, Linalool, Geraniol, Citronellol, Limonene, Citral, Tin Oxide, Propylene Glycol Laurate, Coffea Arabica (Coffee) Seed Extract, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tetrasodium Edta, Phenoxyethanol, Potassium Sorbate, [+/- Mica, Titanium Dioxide (Ci 77891), Carmine (Ci 75470), Iron Oxides (Ci 77499), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491)]",$69.00 
ERNO LASZLO,Moisturizers,"-Sweet Birch and Clove Oil: Balance skin and its pH levels.
-Glycerin and Silicone: Hydrate, smooth, and refine while you sleep.

Water, Glyceryl Stearate, Dimethicone, PEG-8, Cetearyl Alcohol, Paraffinum Liquidum (Mineral Oil/Huile Minerale), C10-13 Chol",$139.00 
ORIGINS,Moisturizers,"Water, Alcohol Denat., Butylene Glycol, Glycereth-26, Peg-75, Polysorbate 20, Citrus Grandis (Grapefruit) Peel Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Amyris Balsamifera Bark Oil*, Salvia Sclarea (Clary) Oil*, Anthemis Nobilis Flower Oil*, Rosa Centifolia Flower Extract, Limonene, Linalool, Methyl Gluceth-20, Laminaria Saccharina Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Castanea Sativa (Chestnut) Seed Extract, Albizia Julibrissin Bark Extract, Salicylic Acid, Caffeine, Ethylhexylglycerin, Glycerin, Molasses Extract/Saccharum Officinarum/Extrait De Melasse, Phytosphingosine, Caprylyl Glycol, Carbomer, Sodium Hyaluronate, Magnesium Ascorbyl Phosphate, Silica, Tromethamine, Yeast Extract/Faex/Extrait De Levure, Hexylene Glycol, Disodium Edta, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491) * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$31.00 
MURAD,Moisturizers,"-Prebiotic Hydrating Sugars: Promote good bacteria; reinforce and help boost skin's natural hydration reserves for a smooth, healthy barrier.
-Yeast Peptide: Helps lock in skin’s natural moisture levels to promote healthy, hydrated skin, which supports ",$32.00 
ESTÉE LAUDER,Moisturizers,"Avobenzone 3.00% , Octisalate 5.00%Ingredients: Water\Aqua\Eau , Dimethicone , Butyloctyl Salicylate , Butylene Glycol , Polyester-8 , Cetyl Ricinoleate , Steareth-21 , Steareth-2 , Di-C12-15 Alkyl Fumarate , Caprylic/Capric/Myristic/Stearic Triglyceride , Polysilicone-11 , Psidium Guajava (Guava) Fruit Extract , Gentiana Lutea (Gentian) Root Extract , Polygonum Cuspidatum Root Extract , Stearyl Alcohol , Hordeum Vulgare (Barley) Extract\Extrait D'Orge , Laminaria Ochroleuca Extract , Rosmarinus Officinalis (Rosemary) Leaf Extract , Triticum Vulgare (Wheat) Germ Extract , Artemia Extract , Fumaria Officinalis Flower/Leaf/Stem Extract , Caffeine , Pentylene Glycol , Citrus Medica Limonum (Lemon) Fruit Extract , Hydrolyzed Rice Extract , Vitis Vinifera (Grape) Seed Extract , Hydrolyzed Rice Bran Extract , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Thermus Thermophillus Ferment , Behenyl Alcohol , Acrylic Acid/Vp Crosspolymer , Triacontanyl Pvp , Glycerin , C12-15 Alkyl Benzoate , Linoleic Acid , Cholesterol , Squalane , Sodium Pca , 1,2-Hexanediol , Urea , Caprylic/Capric Triglyceride , Dipropylene Glycol Dibenzoate , Tocopheryl Acetate , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Tetrahexyldecyl Ascorbate , Sodium Hyaluronate , Ergothioneine , Isohexadecane , Ppg-15 Stearyl Ether Benzoate , Glycyrrhetinic Acid , Trehalose , Polyquaternium-51 , Polysorbate 80 , Lecithin , Hydrogenated Lecithin , Fumaric Acid , Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer , Caprylyl Glycol , Cyclodextrin , Sodium Hydroxide , Nordihydroguaiaretic Acid , Sodium Chloride , Ascorbyl Tocopheryl Maleate , Fragrance (Parfum) , Citric Acid , Ethylbisiminomethylguaiacol Manganese Chloride , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Disodium Edta , Bht , Sodium Dehydroacetate , Phenoxyethanol , Blue 1 (Ci 42090) , Yellow 5 (Ci 19140) , Chromium Hydroxide Green (Ci 77289).",$54.00 
CLINIQUE,Moisturizers,"Water , Dimethicone , Glycerin , Alcohol Denat. , Polymethyl Methacrylate , Silica , Talc , Butylene Glycol , Trisiloxane , Hydrogenated Polyisobutene , Hydrogenated Lecithin , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Triticum Vulgare (Wheat) Germ Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Laminaria Saccharina Extract , Cholesterol , Glycine Soja (Soybean) Protein , Sucrose , Linoleic Acid , Squalane , Diethylhexyl Succinate , Polyethylene , Acetyl Glucosamine , Polydodecanamideaminium Triazadiphenylethenesulfonate , Ethylene/Methacrylate Copolymer , Phospholipids , Hexylene Glycol , Tocopheryl Acetate , Isopropyl Titanium Triisostearate , Caprylyl Glycol , Polyvinylalcohol Crosspolymer , Sodium Carbomer , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Chlorphenesin , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",$39.50 
SHISEIDO,Moisturizers,"-Ashitaba: Supports natural mitochondrial energy production processes.
-Citrus Unshiu Peel Extract: Supports skin’s inner moisture-generating power.
-Avobenzone, Homosalate, Octinoxate, Octocrylene, and Oxybenzone: Sunscreen.

Water, Dipropylene Glycol,",$48.00 
CHARLOTTE TILBURY,Moisturizers,#NAME?,$45.00 
CLARINS,Moisturizers,"Water, Glycerin, Butylene Glycol, Propanediol, Polymethyl Methacrylate, Sodium Polyacrylate Starch, Ammonium Acryloyldimethyltaurate/Vpcopolymer, Xylitylglucoside, Phenoxyethanol, Anhydroxylitol, Ethylhexylglycerin, Fragrance, Xylitol, Pyridoxine Hcl, Disodium Edta, Decylene Glycol, Diospyros Mespiliformis Leaf Extract, Glucose, Maltodextrin, Kalanchoe Pinnata Leaf Extract, Zinc Gluconate, Sanicula Europaea Extract, Citric Acid, Alcohol, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Sodium Benzoate, Tris(Tetramethylhydroxypiperidinol) Citrate, Potassium Sorbate, Ci 42090/Blue 1, Sea Salt, Callicarpa Japonica Fruit Extract, [V2898A].",$48.00 
ALGENIST,Moisturizers,#NAME?,$25.00 
ANASTASIA BEVERLY HILLS,Moisturizers,"Simmondsia Chinensis (Jojoba) Seed Oil, Cyclopentasiloxane, Rosa Canina Fruit Oil, Borago Officinalis Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Caprylic/Capric Triglyceride, Brassica Campestris (Rapeseed) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Santalum Austrocaledonicum Wood Oil, Rosa Damascena Flower Oil, Levisticum Officinale Oil, Boswellia Carterii Gum Extract, Tocotrienols, Elaeis Guineensis (Palm) Oil, Althaea Officinalis Leaf Extract, Camellia Sinensis Leaf Extract, Melissa Officinalis Leaf Extract, Vaccinium Myrtillus Leaf Extract, Tocopherol, Squalene, Beta-Sitosterol, Citronellol, Geraniol, Limonene, Linalool.",$45.00 
CAUDALIE,Moisturizers,,$35.00 
OBAGI CLINICAL,Moisturizers,"-Kinetin+ Complex: Visibly minimizes the signs of skin aging and helps refresh and renew skin's youthful look.
-Panthenol (pro-Vitamin B): Helps condition the skin.
-Vitamin E: An antioxidant that helps nourish and defend your skin against free radicals.
",$55.00 
INNISFREE,Moisturizers,"-Jeju Green Tea Extract: Replenishes hydration.
-Shea Butter: Skin-friendly oil that nourishes.

Water / Aqua / Eau, Methyl Trimethicone, Propanediol, Glycerin, Cetyl Ethylhexanoate, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Poly(C6-14 Olefin), 1,",$20.00 
DR. DENNIS GROSS SKINCARE,Moisturizers,#NAME?,$75.00 
PETER THOMAS ROTH,Moisturizers,"-Cannabis Sativa Seed Oil: Provides skin-nurturing and antioxidant properties.
-Revitelix™ Plant Seed Oil: Helps relieve the look of inflammation while smoothing the look of fine lines and wrinkles.
- SymRelief® 100: Helps reduce the look of redness wi",$68.00 
PETER THOMAS ROTH,Moisturizers,#NAME?,$65.00 
MOROCCANOIL,Moisturizers,#NAME?,$52.00 
CLINIQUE,Moisturizers,"Avobenzone 3.0% , Octisalate 5.0%Water , Glycerin , Butyloctyl Salicylate , Butyrospermum Parkii (Shea Butter) , Polyester-8 , Cetearyl Alcohol , Butylene Glycol , Glyceryl Stearate , Peg-100 Stearate , Sucrose Polystearate , Cetyl Alcohol , Dimethicone , Theobroma Grandiflorum Seed Butter , Polyethylene , Nylon-12 , Astrocaryum Murumuru Seed Butter , Camellia Sinensis Leaf Extract , Biotin , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Centaurium Erythraea (Centaury) Extract , Algae Extract , Tamarindus Indica Seed Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Glycine Soja (Soybean) Protein , Ergothioneine , Acetyl Hexapeptide-8 , Saccharomyces Ferment Filtrate , Plankton Extract , Hydrogenated Polyisobutene , Acetyl Glucosamine , Caffeine , Aminopropyl Ascorbyl Phosphate , Caprylyl Glycol , Tocopheryl Acetate , Lecithin , Sodium Hyaluronate , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Polysilicone-11 , Potassium Sorbate , Sodium Benzoate , Hydroxyethylcellulose , Citric Acid , Xanthan Gum , Sodium Citrate , Phenoxyethanol , Yellow 5 (Ci 19140) , Red 4 (Ci 14700)",$55.00 
PERRICONE MD,Moisturizers,"-Vitamin C Ester: Diminishes the appearance of fine lines, wrinkles, and discoloration.
-DMAE: Provides ultimate contouring benefits to skin beginning to lose elasticity and delivers a lifted, tightened, and toned appearance to the skin.

Water, Tetrahexy",$99.00 
ALGENIST,Moisturizers,#NAME?,$42.00 
GUERLAIN,Moisturizers,#NAME?,$154.00 
JACK BLACK,Moisturizers,"-Hydromanil™ 10%: Deeply moisturizes.
-SymRelief™ .2%: Naturally combats irritation and redness caused by environmental and chemical damage.
-Vitamins C and E: Potent antioxidants that help repair environmental damage and discourage collagen degradati",$38.00 
JOSIE MARAN,Moisturizers,#NAME?,$68.00 
SHISEIDO,Moisturizers,"Water, Dipropylene Glycol, Glycerin, Alcohol, Pentaerythrityl Tetraethylhexanoate, Maltitol, Dimethicone, Trehalose, Euphorbia Cerifera (Candelilla) Wax(Candelilla Cera/Cire De Candelilla), Phenoxyethanol, Peg-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Carbomer, Fragrance (Parfum), Potassium Hydroxide, Saccharide Isomerate, Talc, Dipotassium Glycyrrhizate, Dextrin Palmitate, Sodium Metaphosphate, Butylene Glycol, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carthamus Tinctorius (Safflower) Seed Oil, Serine, Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Linalool, Benzyl Benzoate, Calcium Stearate, Iron Oxides (Ci 77492), Citric Acid, Sodium Citrate, Citronellol, Paeonia Suffruticosa Root Extract, Geraniol, Daucus Carota Sativa (Carrot) Root Protoplasts, Citrus Junos Seed Extract, Peg-30 Phytosterol, Hydrogenated Lecithin, Triisostearin, Panax Ginseng Root Extract, Bht, Trimethylolpropane Triethylhexanoate, Plankton Extract, Sodium Phosphate, Trisodium Edta, Polysilicone-2, Tocopherol,",$38.00 
BELIF,Moisturizers,"-Star Weed (Chick Weed) Extract: Hydrating and soothing herb known for its anti-inflammatory benefits.
-Lady's Mantle Extract (Alchemilla Vulgaris Leaf Extract): A moisturizing herb that keeps the complexion smooth, clear, and youthful-looking.

Water, Al",$34.00 
EVIAN,Moisturizers,"-Pure, Natural evian® Mineral Water: Propelled by safe nitrogen (the air we breathe is 80 percent nitrogen) with a neutral 7.2 ph.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing a",$22.50 
ORIGINS,Moisturizers,"-Reishi: Calms, comforts, and helps reduce visible redness in skin.

Water, Glycerin, Isododecane, Dimethicone, Butylene Glycol, Niacinamide, Stearoxymethicone/Dimethicone Copolymer , Dimethicone/Peg-10/15 Crosspolymer, Citrus Aurantium Dulcis (Orange) Oi",$69.00 
LANCÔME,Moisturizers,"-Hyaluronic Acid: Smooths and visibly plumps skin.
-Salicylic Acid: Smooths skin texture and reduces the appearance of pores.
-Rose Water: Soothes skin.

Water, Glycerin, Dimethicone, Caprylic/Capric Triglyceride, Microcrystalline Cellulose, Polyglyceryl-",$29.00 
YVES SAINT LAURENT,Moisturizers,#NAME?,$78.00 
REN CLEAN SKINCARE,Moisturizers,"Anthemis Nobilis (Chamomile) Flower Water, Caprylic/Capric Triglyceride (Source Coconut Oil), Cetearyl Alcohol (Source Coconut Oil), Myristyl Myristate (Source Coconut Oil), Cetearyl Octanoate (Source Coconut Oil), Glycerin (Source Coconut Oil), Citrus Aurantium Dulcis (Orange) Fruit Extract, Camellia Oleifera Seed Oil, Butyospermum Parkii (Shea) Butter, Cetearyl Glucoside (Source Corn), Triticum Vulgare (Wheat) Germ Oil, Lauryl Laurate (Source Coconut Oil), Triheptanoin (Source Coconut Oil), Oryzanol (Source Rice), Phenoxyethanol (Source Aromatic Ether), Carbomer (Source Polymer), Sodium Hydroxymethylglycinate (Source Amino Acids), Boswellia Carterii Oil, Limonene, Boswellia Serrata Extract, Daucus Carota Sativa (Carrot) Root Extract, Helianthus Annuus (Sunflower) Seed Oil, Beta Carotene, Citrus Grandis (Grapefruit) Seed Extract, Tocopherol (Vitamin E).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$58.00 
INNISFREE,Moisturizers,#NAME?,$16.00 
REN CLEAN SKINCARE,Moisturizers,,$42.00 
TOO FACED,Moisturizers,#NAME?,$34.00 
SEPHORA COLLECTION,Moisturizers,"-Natural Origin Moringa Oil: Known to moisturize and illuminate the skin.
-Natural Origin Rose Floral Water: Known to help soothe the skin.

Aqua (Water), Caprylic/Capric Triglyceride, C10-18 Triglycerides, Butyrospermum Parkii Butter (Butyrospermum Parki",$17.00 
KOPARI,Moisturizers,"-Coconut Oil: Repairs and moisturizes skin, balances skin tone, and visibly improves pores with fatty acids.
-Sunflower Oil: Keeps skin hydrated by limiting water loss; contains soothing jojoba esters that work to mimic skin’s natural sebum.
-Shea Tris:",$38.00 
CLINIQUE,Moisturizers,#NAME?,$69.00 
CLINIQUE,Moisturizers,"Octinoxate 7.5% , Octisalate 3.5% , Titanium Dioxide 1.7%Water , Neopentyl Glycol Diheptanoate , Simmondsia Chinensis (Jojoba) Butter , Glycerin , Petrolatum , Octyldodecyl Neopentanoate , Di-C12-15 Alkyl Fumarate , Dimethicone , Hydrogenated Lecithin , Butylene Glycol , Hydrogenated Polyisobutene , Pentaerythrityl Tetraethylhexanoate , Hexyldecyl Stearate , Polyethylene , Pentylene Glycol , Potato Starch Modified , Citrus Reticulata (Tangerine) Peel Extract , Saccharomyces Lysate Extract , Polygonum Cuspidatum Root Extract , Algae Extract , Coffea Robusta Seed Extract , Astrocaryum Murumuru Seed Butter , Padina Pavonica Thallus Extract , Betula Alba (Birch) Bark Extract , Creatine , Adenosine Phosphate , Laurdimonium Hydroxypropyl Hydrolyzed Soy Protein , Linoleic Acid , Hydrolyzed Rice Extract , Hydroxyproline , Triticum Vulgare (Wheat) Germ Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Coleus Barbatus Extract , Acetyl Hexapeptide-8 , Sodium Dna , Caffeine , Cholesterol , Ethylhexyl Stearate , Sorbitol , Ethylhexyl Palmitate , Decarboxy Carnosine Hcl , Phytosphingosine , Propylene Glycol Dicaprate , Tocopheryl Acetate , Peg-100 Stearate , Disodium Nadh , Caprylyl Glycol , Acrylates Copolymer , C12-16 Alcohols , Polysilicone-11 , Squalane , Palmitic Acid , Trehalose , Glyceryl Stearate , Sodium Rna , Dipalmitoyl Hydroxyproline , Proline , Citric Acid , Potassium Sorbate , Aminopropyl Ascorbyl Phosphate , Behenyl Alcohol , Methicone , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Hexylene Glycol , Xanthan Gum , Sodium Hydroxide , Sodium Hyaluronate , Aluminum Hydroxide , Potassium Sulfate , Glycine , Lecithin , Carbomer , Disodium Edta , Phenoxyethanol",$51.00 
L'OCCITANE,Moisturizers,#NAME?,$65.00 
LANCÔME,Moisturizers,"Water, Glycerin, Dicaprylyl Ether, Isopropyl Isostearate, Octyldodecanol, Sodium Tetrahydrojasmonate, Cetyl Alcohol, Glycine Soja Oil / Soybean Oil, Behenyl Alcohol, Dipropylene Glycol, Ci 61570 / Green 5, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Phenoxyethanol, Adenosine, Peg-100 Stearate, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Limonene, Linalool, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Methyldihydrojasmonate, Retinol, Cetearyl Glucoside, Citronellol, Bht, Fragrance.",$75.00 
CLARINS,Moisturizers,"Water, Glycerin, Caprylic/Capric Triglyceride, Squalane, Coco-Caprylate/ Caprate, Butyrospermum Parkii (Shea) Butter, Hydrogenated Coco-Glycerides, Propanediol, Theobroma Grandiflorum Seed Butter, Dimethicone, Cetearyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Caprylyl Glycol, Sodium Polyacrylate, Xylitylglucoside, Cetearyl Glucoside, Fragrance, Anhydroxylitol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Dimethiconol, Xylitol, Butylene Glycol, Decylene Glycol, Sodium Hydroxide, Diospyros Mespiliformis Leaf Extract, Glucose, Maltodextrin, Kalanchoe Pinnata Leaf Extract, Tocopherol, Sanicula Europaea Extract, Citric Acid, Phenoxyethanol, Lapsana Communis Flower/ Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Sodium Benzoate, Potassium Sorbate, Sea Salt, Callicarpa Japonica Fruit Extract, [V2899A].",$48.00 
KORA ORGANICS,Moisturizers,"-Rosehip Oil: Softens the visual effect of sun damage and scarring.
-Macadamia Nut Oil: Hydrates skin.
-Licorice Root Extract: Protects skin from environmental aggressors.
-Noni Fruit Extract: Softens and replenishes skin’s texture.

Aloe Barbadensis (A",$48.00 
MILK MAKEUP,Moisturizers,"-Grapefruit and Tangerine Peel Oils: Loaded with vitamins to tone and plump the look of skin.
-Grape Seed Oil and Orange Peel Oil: Packed with anti-inflammatory properties; helps tone and smooth the look of skin.
-Avocado Oil: Hydrates and protects.
-Apri",$38.00 
KIEHL'S SINCE 1851,Moisturizers,,$27.00 
KORA ORGANICS,Moisturizers,"-Noni Fruit Extract: Supports skins natural radiance. Rich source of over 100 vitamins, minerals and antioxidants.
-Rose Quartz Powder: Highlights radiance to dull, dry skin. Reveals smoother, softer skin.
-Coconut Oil: Softens and replenishes skin’s te",$28.00 
SHISEIDO,Moisturizers,#NAME?,$50.00 
CLINIQUE,Moisturizers,,$39.50 
OMOROVICZA,Moisturizers,"-Exotic Fruit Extracts: Brighten and minimize the look of pores.
-Apple Pectin: Hydrates and creates a supple appearance.
-Ruby Crystals: Reduce the appearance of fine lines, wrinkles, and imperfections.
-Hydro Mineral Transference™: Creates a firmer, y",$140.00 
TATA HARPER,Moisturizers,#NAME?,$116.00 
TARTE,Moisturizers,"-Rainforest of the Sea™ Complex: A proprietary blend of algae and marine flower extracts that helps reduce the appearance of fine lines and wrinkles while smoothing and softening skin.
-Jojoba Oil: A soothing extract that leaves skin soft, supple, and s",$32.00 
CLARINS,Moisturizers,#NAME?,$60.00 
LANEIGE,Moisturizers,#NAME?,$29.00 
EVE LOM,Moisturizers,"-PrimalHyal Ultrafiller: Provides hyper-hydrating, plumping, stimulates skin's defenses.
-Peach Flower and White Horehound Extract: Provides antioxidants.
-3D Hydration Booster: Provides hyper-hydration.

Water, Caprylic/Capric Triglyceride, C12-15 Alkyl ",$150.00 
ESTÉE LAUDER,Moisturizers,#NAME?,$70.00 
MARIO BADESCU,Moisturizers,,$18.00 
DR. BARBARA STURM,Moisturizers,#NAME?,$215.00 
SHISEIDO,Moisturizers,"-Aggressor Control Technology (SkingenecellEnmei and Golden Oyster Mushroom Complex): SkingenecellEnmei: Shiseido’s proprietary, youth pro-longing ingredient; Golden Oyster Mushroom Complex: Suppresses damage from environmental stressors, while maintain",$100.00 
BOSCIA,Moisturizers,"-Roseship Oil: Repairs skin damage by restoring its elasticity and collagen, giving the skin a rejuvenated look and feel.
-Rose Oil: Increases collagen production and leaves skin soft and supple.
-Black Cumin Seed Oil: Contains a potent blend of omegas 3 ",$42.00 
CLINIQUE,Moisturizers,"-Glycerin, Trehalose and Sodium PCA: Draw moisture into skin to plump the look of fine dry lines for a smoother appearance.
-Sucrose and Caffeine: Calm and soothe.
-Lactobacillus Ferment: Helps condition and balance skin.

Water\Aqua\Eau, Bis-Peg-18 Methy",$35.00 
CLINIQUE,Moisturizers,"Water , Dimethicone , Isohexadecane , Glycerin , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Peg-10 Dimethicone , Pentylene Glycol , Disteardimonium Hectorite , Laminaria Saccharina Extract , Tamarindus Indica Seed Extract , Biotin , Ergothioneine , Centaurium Erythraea (Centaury) Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Caffeine , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Glycine Soja (Soybean) Protein , Hydrolyzed Soy Protein , Algae Extract , Saccharomyces Ferment Filtrate , Acetyl Hexapeptide-8 , Micrococcus Lysate , Ethylhexylglycerin , Lecithin , Yeast Extract/Faex/Extrait De Levure , Soy Amino Acids , Camellia Sinensis Leaf Extract , Astrocaryum Murumuru Seed Butter , Tocopheryl Acetate , Acetyl Glucosamine , Polysilicone-11 , Propylene Carbonate , Isododecane , Sodium Hyaluronate , Sodium Benzoate , Citric Acid , Polyethylene , Aminopropyl Ascorbyl Phosphate , Hydroxyethylcellulose , Sodium Citrate , Disodium Edta , Phenoxyethanol",$58.00 
