Name,Type,Ingredients,Price
KIEHL'S SINCE 1851,Eye Treatments,"-Pro-retinol, Red Grapeseed Extract, Vitamin C, and Glycerin: Reduce the appearance of lines and wrinkles, strengthen skin to support firmness, reduce the appearance of puffiness under eyes, reduce the appearance of dark circles under eyes to brighten the",$40.00 
VOLITION BEAUTY,Eye Treatments,"-Snail Mucin: Provides long-term anti-aging benefits; improves hydration, depuffs, and smooths.

Propylene Glycol, Cyclopentasiloxane, Water, Dimethicone Crosspolymer, Snail Secretion Filtrate, Butylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taur",$52.00 
MURAD,Eye Treatments,"-Collagen Support Complex: Supports skin’s resilience and smooths the appearance of fine lines.
-Peptide Blend: Awakens eyes by improving skin firmness.
-Vitamin E and Shea Butter: Hydrates and soothes to restore skin smoothness.

Water, C12-15 Alkyl Be",$70.00 
ORIGINS,Eye Treatments,"Water, Butylene Glycol, Myristyl Myristate, Caprylic/Capric Triglyceride, Squalane, Glyceryl Stearate, Tricaprylin, Peg-4 Dilaurate, Cetyl Alcohol, Citrus Limon (Lemon) Peel Oil*, Cucumis Sativus (Cucumber) Oil*, Ferula Galbaniflua (Galbanum) Resin Oil*, Benzyl Salicylate, Centella Asiatica (Hydrocotyl) Extract, Camellia Sinensis (Green Tea) Leaf Extract, Gigartina Stellata (Algae) Extract, Hypnea Musciformis (Algae) Extract, Triticum Vulgare (Wheat) Germ Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Gellidiela Acerosa (Algae) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Panax Ginseng (Ginseng) Root Extract, Tocopheryl Linoleate/Oleate, Caffeine, Ethylhexylglycerin, Magnesium Ascorbyl Phosphate, Cetyl Ricinoleate, Bifida Ferment Lysate, Sodium Hyaluronate, Peg-100 Stearate, Steareth-20, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Dimethicone, Carbomer, Cetearyl Alcohol, Caprylyl Glycol, Potassium Hydroxide, Polysorbate 60, Hexylene Glycol, Disodium Edta, Bht, Phenoxyethanol * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$42.00 
L'OCCITANE,Eye Treatments,"-Corsican Immortelle Essential Oil: Helps fight visible signs of aging.
-Hyaluronic Acid: Plumps and hydrates the skin.

aqua/water, polymethyl methacrylate, caprylic/capric triglyceride, glycerin, myreth-3 myristate-dimethicone, hydroxyethyl acrylate/sod",$45.00 
CLARINS,Eye Treatments,"Water, Dimethicone, Butylene Glycol, Betaine, Ppg-5-Ceteth-20, Dimethicone/Vinyl Dimethicone Crosspolymer, Propanediol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Cellulose, Glycerin, Caffeine, Dipsacus Sylvestris Extract, Hydroxy-Ethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Ci 77891/Titanium Dioxide, Synthetic Fluorphlogopite, Ethylhexylglycerin, Tocopheryl Acetate, Disodium Edta, Avena Sativa (Oat) Kernel Extract, Escin, Parfum/Fragrance, Diospyros Mespiliformis Leaf Extract, Maltodextrin, Tromethamine, Sanicula Europaea Extract, Myrothamnus Flabellifolia Leaf/Stem Extract, Sodium Benzoate, Citric Acid, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Sodium Citrate, Potassium Sorbate, Ascorbic Acid, Glycolic Acid, Lactic Acid, Sea Salt, Polyvinyl Alcohol, Copper Palmitoyl Heptapeptide-1, Heptapeptide-15 Palmitate, [V2889A].",$47.00 
CIATÉ LONDON,Eye Treatments,"-Niacinamide
-Watermelon Extract

Water, Glycerin, Sodium Polyacrylate, 1,2-Hexanediol, Carbomer, Hydroxyacetophenone, Tartaric Acid, Butylene Glycol, Propanediol, Aluminum Glycinate, Hamamelis Virginiana (Witch Hazel) Extract, Disodium EDTA, Centella Asi",$25.00 
SULWHASOO,Eye Treatments,"-Korean Red Ginseng Saponin: Helps minimize the appearance of fine lines.
-Yai Jiu Hua: Smooths skin.
-Honey: Hydrates skin.

Water/Aqua/Eau, Butylene Glycol, Betaine, Jojoba Esters, Peg-75, Glycerin, Hydrogenated Poly(C6-14 Olefin), Cocos Nucifera (Cocon",$114.00 
DIOR,Eye Treatments,,$72.00 
ESTÉE LAUDER,Eye Treatments,"Revitalizing Supreme+ Aa Eye Balm Division: El (Estee Lauder)Ingredients: Water , Methyl Trimethicone , Propanediol , Isododecane , Polyethylene , Dimethicone , Hydrogenated Polyisobutene , Dimethicone/Vinyl Dimethicone Crosspolymer , Caprylic/Capric/Myristic/Stearic Triglyceride , Cetyl Peg/Ppg-10/1 Dimethicone , Butylene Glycol , Nylon-12 , Isononyl Isononanoate , Limonium Vulgare Flower/Leaf/Stem Extract , Cucumis Sativus (Cucumber) Fruit Extract , Narcissus Tazetta Bulb Extract , Moringa Oleifera Seed Extract , Laminaria Digitata Extract , Hydrolyzed Rice Extract , Mimosa Tenuiflora Bark Extract , Opuntia Tuna Extract , Artemia Extract , Acetyl Glucosamine , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Triticum Vulgare (Wheat) Germ Extract , Caffeine , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Pinanediol , Squalane , Algae Extract , Camphanediol , Acetyl Hexapeptide-8 , Aminopropyl Ascorbyl Phosphate , Sodium Hyaluronate , Methicone , Sucrose , Glycerin , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Caprylyl Glycol , Polysilicone-11 , Tocopheryl Acetate , Peg-10 Dimethicone , Propylene Glycol Dicaprate , Disteardimonium Hectorite , Isoceteth-20 , Helianthus Annuus (Sunflower) Seedcake , Boron Nitride , Hexylene Glycol , Magnesium Sulfate , Citric Acid , Maltodextrin , Alumina , Triethoxycaprylylsilane , Disodium Edta , Bht , Phenoxyethanol , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491)",$67.00 
FIRST AID BEAUTY,Eye Treatments,"-Niacinamide: Fades the appearance of brown undereye dark circles.
-Pumpkin Seed Extract: Soothes and visibly depuff eyes to minimize the appearance of blue undereye circles.
-Sodium Hyaluronate: Supports skin's moisture content, smooths, and reduces the ",$36.00 
PETER THOMAS ROTH,Eye Treatments,"-2% Haloxyl™ and Vitamin K1: Help visibly diminish the look of darkness.
-Caffeine and Green Coffee Extract: Help minimize the appearance of under-eye bags.
-Hydrolyzed Collagen: Helps improve the look of fine lines, wrinkles, and crow's feet.

Dimethic",$32.00 
SEPHORA COLLECTION,Eye Treatments,,$59.00 
KATE SOMERVILLE,Eye Treatments,"-Telo-5™ Technology: Designed to combat the comprehensive signs of aging and deliver a younger-looking complexion.
-Extract of Laminaria Kelp: Works synergistically with skin’s natural hyaluronic acid to help diminish the appearance of wrinkles.
-Pote",$75.00 
DR. DENNIS GROSS SKINCARE,Eye Treatments,,$159.00 
REN CLEAN SKINCARE,Eye Treatments,"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$44.00 
FOREO,Eye Treatments,,$139.00 
BOSCIA,Eye Treatments,"-Peptide Blend (Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, and Palmitoyl Tetrapeptide-7): Supports natural cell renewal and targets fine lines and wrinkles for smooth, visibly plump, and youthful skin.
-Organic Gingko Biloba Extract: Rich in antiox",$40.00 
PERRICONE MD,Eye Treatments,,$35.00 
CLARINS,Eye Treatments,"-Certified Organic Ginkgo Biloba: Minimizes dark circles.
-Caffeine: Decongests to reduce under-eye puffiness.
-Certified Organic Aloe: Softens, hydrates and smooths.
-Certified Organic Cornflower and Camomile: Relax, refresh, and soothe.

Water, Rosa Dam",$43.00 
INDIE LEE,Eye Treatments,"-Horse Chestnut, Mountain Ash Bud, and Witch Hazel: Address dark circles and puffiness.
-Chamomile, Arnica, and Cornflower: Help soothe the delicate eye area.
-Hyaluronic Acid: Helps to promote long-lasting hydration.

Water, Propanediol, Glycerin, Alcoho",$48.00 
PHILOSOPHY,Eye Treatments,"-Avobenzone 2.7%
-Homosalate 2%
-Octinoxate 5%
-Octocrylene 2.16%

Water, Glycerin, Dicaprylyl Carbonate, Isononyl Isononanoate, Methyl Methacrylate Crosspolymer, Dimethicone, Cyclopentasiloxane, Tribehenin Peg-20 Esters, Cetyl Alcohol, Isostearyl Isostea",$70.00 
REN CLEAN SKINCARE,Eye Treatments,"-Glycine Betaine complex from Tuberose Active Shells: Improves the eye contour’s appearance and reduces dark circles and puffiness.
-Hyaluronans from Yeast Biofermentation: Visibly firm, lift, and smooth lines and crow's feet.
-Phycocolloids from Microa",$46.00 
BOBBI BROWN,Eye Treatments,"Water, Ethylhexyl Palmitate, Squalane, Butylene Glycol, Cetyl Alcohol, Glyceryl Stearate, Hydrogenated Vegetable Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Hamamelis Virginiana (Witch Hazel) Extract, Aloe Barbadensis Leaf Juice, Cholesterol, Peg-100 Stearate, Glycerin, Sodium Pca, Trehalose, Ascorbyl Palmitate, Ethylhexylglycerin, Hydroxyproline, Proline, Acrylates Copolymer, Phytantriol, Glycine, Linoleic Acid, Phytosphingosine, Sodium Hydroxide, Tocopheryl Acetate, Sodium Hyaluronate, Tocopherol, Carbomer, Disodium Edta, Phenoxyethanol.",$56.00 
ESTÉE LAUDER,Eye Treatments,"Daywear Eye Jelly Division: El (Estee Lauder)Ingredients: Water , Dimethicone , Butylene Glycol , Trisiloxane , Glycerin , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Trehalose , Sucrose , Algae Extract , Cucumis Sativus (Cucumber) Fruit Extract , Ascophyllum Nodosum Extract , Asparagopsis Armata Extract , Ergothioneine , Thermus Thermophillus Ferment , Dipotassium Glycyrrhizate , Sodium Hyaluronate , Caffeine , Artemia Extract , Acetyl Glucosamine , Palmaria Palmata Extract , Hydrolyzed Rice Extract , Lauryl Pca , Oleth-10 , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Sorbitol , Sodium Pca , Urea , Tetrahexyldecyl Ascorbate , Tocopheryl Acetate , Carbomer , Citric Acid , Polyquaternium-51 , Ethylbisiminomethylguaiacol Manganese Chloride , Potassium Sorbate , Cyclodextrin , Tromethamine , Disodium Edta , Bht , Phenoxyethanol , Yellow 5 (Ci 19140) , Blue 1 (Ci 42090)",$40.00 
PERRICONE MD,Eye Treatments,"-Vitamin C Ester: Dramatically improves tone and texture, diminishes the appearance of fine lines and wrinkles, and imparts a vibrant and healthy glow.
-Patented DMAE: Firms, tones, restores elasticity, and diminishes the appearance of fine lines and wrin",$60.00 
PHILOSOPHY,Eye Treatments,"-Triple Blend of Algae
-Micro-optics
-Asian Fruit Extracts

Water, Glycerin, Isononyl Isononanoate, Caprylic/Capric Triglyceride, Tribehenin Peg-20 Esters, Polyglyceryl-2 Diisostearate, Cyclopentasiloxane, Propanediol, Cyclohexasiloxane, Phenoxyethanol, S",$51.00 
OMOROVICZA,Eye Treatments,"-Arnica: Reduces puffiness.
-Vitamin K: Diminishes the look of dark circles.
-Cucumber Extract: Soothes and refreshes the eye contour.
-Hazelnut Peptide: Firms and plumps, minimizing the appearance of fine lines and wrinkles.

Hungarian Thermal Water, Gly",$145.00 
LANCÔME,Eye Treatments,"-Caffeine
-Ginseng
-Cranberry
-Lemon Balm

Water, Glycerin, Alcohol Denat., Niacinamide, Melissa Officinalis Flower/Leaf/Stem Water, Dimethicone, Betaine, Isononyl Isononanoate, Ci 77891 / Titanium Dioxide, Ci 19140 / Yellow 5, Ci 42090 / Blue 1, T-Butyl ",$42.00 
DIOR,Eye Treatments,"-Cornflower Water: Revitalizes the appearance of eyelids and reduces the appearance of puffiness.
-Micronized Powders: Illuminate and help diminish the look of dark circles.
-Abyssinica Oil: Nourishes, coats, and strengthens lashes and eyebrows.
-Haberlea",$55.00 
SHISEIDO,Eye Treatments,"Water, Glycerin, Dipropylene Glycol, Dimethicone, Butylene Glycol, Sd Alcohol 40-B (Alcohol Denat.), Methyl Gluceth-10, Myristyl Myristate, Petrolatum, Hydrogenated Polydecene, Behenyl Alcohol, Stearyl Alcohol, Glyceryl Stearate Se, Cetyl Ethylhexanoate, Peg/Ppg-14/7 Dimethyl Ether, Dimethicone Crosspolymer, Polysorbate 60, Peg-40 Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Mica, Isohexadecane, Titanium Dioxide (Ci 77891), Polyvinyl Alcohol, Polysorbate 80, Sorbitan Tristearate, Tocopheryl Acetate, Caffeine, Sodium Citrate, Fragrance (Parfum), 2-O-Ethyl Ascorbic Acid, Sorbitan Oleate, Disodium Edta, Xanthan Gum, Alcohol, Limonene, Citric Acid, Sodium Metaphosphate, Xylitol, Oryzanol, Magnesium Ascorbyl Phosphate, Hexyl Cinnamal, Benzyl Benzoate, Butylphenyl Methylpropional, Linalool, Sodium Metabisulfite, Sodium Acetylated Hyaluronate, Iron Oxides (Ci 77491), Alpha-Isomethyl Ionone, Saccharomyces Ferment Lysate Filtrate, Crataegus Monogyna Flower Extract, Citronellol, Geraniol, Dipotassium Glycyrrhizate, Paeonia Suffruticosa Root Extract, Tocopherol, Rehmannia Chinensis Root Extract, Cinnamomum Cassia Bark Extract, Bupleurum Falcatum Root Extract, Coix Lacryma-Jobi Ma-Yuen Seed Extract, Camellia Sinensis Leaf Extract.",$70.00 
EDIBLE BEAUTY,Eye Treatments,"-Gold Leaf: Pure, edible gold imparts radiance, smooths fine lines and wrinkles, and improves hydration.
-Coffee Extract: Supports natural circulation to reduce puffiness and dark circles.
-Blueberry Oil: A potent source of tocopherols, carotenoids, antio",$65.00 
SKINFIX,Eye Treatments,"-Alfalfa Seed Complex: Helps diminish the appearance of puffiness around the eye.
-Saccharomyces Complex: Helps reduce the appearance of dark circles under the eye.
-Honey and Peptide Complex: Helps to calm, soothe, and reduce visible redness.

Water, Cap",$48.00 
CLARINS,Eye Treatments,"-Organic Oat Polyoses and Persimmon Extract: Give eyes a more open, lifted appearance for a wide-eye effect.
-Zingiber Zerumbet Extract: Diminishes the appearance of swollen eyelids.
-Alchemilla Extract and Horse Chestnut Escin: Brighten eye contours to r",$66.00 
EVE LOM,Eye Treatments,"-Blue Plant and Ginseng Extract: Helps increase availability of oxygen onto skin and addresses puffiness around the eye area.
-Amino Acid Derivative: Responsible for providing the skin with environmental protection.
-Multi-Peptide Complex: Addresses dark ",$75.00 
L'OCCITANE,Eye Treatments,"-Immortelle Essential Oil: Provides antiaging properties.
-Complex of Naturally-derived Ingredients (March Clover, Myrtle, Honey, Bellis Perennis, Hyaluronic Acid, Evening Pimrose Oil, and Camelina Oil)
-Buckwheat Wax: Helps to reduce puffiness around the",$80.00 
FRESH,Eye Treatments,"-Potent Silk Tree Bark Blend: Helps to strengthen and smooth the eye contour
-Galanga Leaf Extract and Commiphora Extract: Help support suppleness and smooth the look of skin.
-Red Ginger Root Extract: Helps to protect, comfort, and soothe the skin.

Wate",$168.00 
SHISEIDO,Eye Treatments,"-i-Sol (Sanguisorba Officinals L), Cranberry Seed Oil, and Raspberry Extract: Energize skin for a wider eye look.
-Western Hawthorn Extract and V-E Acetate: Visibly reduce dark circles and dullness.
-Coix Seed Extract: Helps reduce the appearance of puffi",$42.00 
ALPHA-H,Eye Treatments,"-Juveleven Hexapeptide: Stimulates repair assisting to stop cellular ageing in skin and helps to repair DNA damage in cells.
-Snap 8 Octopeptide: Relaxes expression lines and reduces the depth of wrinkles caused by the contraction of muscles from facial e",$80.00 
PERRICONE MD,Eye Treatments,"-Nrf2 Antioxidant Support Complex™: Powered by phytonutrients (turmeric, olive leaf, green tea, and cress sprouts) to help boost antioxidant benefits to keep skin looking and feeling more youthful.
-Avocado Oil: Gently conditions the delicate, vulnerabl",$55.00 
PHILOSOPHY,Eye Treatments,"Water, Isononyl Isononanoate, Glycerin, Caprylic/Capric Triglyceride, Dimethyl Isosorbide, Pentylene Glycol, Tribehenin Peg-20 Esters, Ascorbyl Glucoside, Polyglyceryl-2 Diisostearate, Cyclopentasiloxane, Cyclohexasiloxane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Phenoxyethanol, Sodium Polyacrylate, Butylene Glycol, Sodium Hyaluronate, Acrylates Crosspolymer, Glycine Soja (Soybean) Oil, Sodium Hydroxide, Cetyl Alcohol, Glyceryl Stearate, Xanthan Gum, Peg-75 Stearate, Disodium Edta, Alcohol, Lecithin, Polysorbate 20, Adenosine, Ceteth-20, Steareth-20, Retinol, Carbomer, Bht, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cellulose Gum, Chitosan, Ethylhexylglycerin, Glycolic Acid, Sorbitan Oleate, Hydrolyzed Soybean Extract, Behentrimonium Chloride, Sodium Benzoate, Potassium Phosphate, Isopropyl Alcohol, Palmitoyl Tripeptide-1, Bha, Palmitoyl Tetrapeptide-7, Tocopherol.",$68.00 
REN CLEAN SKINCARE,Eye Treatments,"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$36.00 
PRIMERA,Eye Treatments,"-Wild-Firming Complex™ with Grace Soybean: Strengthens skin with amino acids
-Olive Oil-Derived Squalane and Soy Butter: Moisturizes and softens.

Water, Squalane, Propanediol, Polyglyceryl-3 Methylglucose Distearate, Dimethicone, Diisostearylmalate, Gl",$64.00 
ALGENIST,Eye Treatments,"-Alguronic Acid: Reduces the appearance of fine lines and wrinkles, as well as brightens the overall appearance of skin.
-ProPeptide3: Helps repair the look of aging skin and loss of firmness.
-Gold: Works as a delivery system to increase the potency and ",$72.00 
SEPHORA COLLECTION,Eye Treatments,"-Lychee Extract of Natural Origin: Provides moisturizing properties.

Aqua (Water), Butylene Glycol, Glycerin, Aloe Barbadensis Leaf Juice, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, 3-O-Ethyl Ascorbic Acid, Hydrolyzed Sclerot",$5.00 
KENZOKI,Eye Treatments,,$71.00 
ANTHONY,Eye Treatments,"-Shea Butter: Helps reduce the appearance of fine lines and wrinkles by acting as a deep moisturizer to soften and smooth skin.
-Vitamin A: Helps support collagen production to smooth the appearance of fine lines and acts as a powerful antioxidant.

Water",$40.00 
DR. LARA DEVGAN SCIENTIFIC BEAUTY,Eye Treatments,"-Vitamin E: Hydrates and supports the barrier function of the skin.
-Vitamin B5: Nourishes the delicate area around the eyes.
-Mixed-Molecular-Weight Hyaluronic Acid: Hydrates the skin, reducing the appearance of fine lines and wrinkles.

Water, Helianthu",$215.00 
KATE SOMERVILLE,Eye Treatments,"-Matrixyl™ 3000: Carefully blended complex of peptides; helps reduce the look of puffiness and dark circles promoting a more youthful appearance.
-Acetyl Hexapeptide-3: Reduces the appearance of wrinkles making eyes look lifted and more contoured.
-Trip",$125.00 
KENZOKI,Eye Treatments,"-White Lotus Flower: Soothes and provides antioxidant benefits.
-Japanese Lily of the Valley: Supports the natural function of the skin’s barrier.
-Beech Tree Bud Extract: Supports natural cellular renewal.

Water, Glycerin, Pentylene Glycol, Cetearyl I",$35.00 
EVE LOM,Eye Treatments,"-Pure Encapsulated Retinol: Complex that deeply penetrates to reduce the look of existing fine lines and winkles; simultaneously supports collagen production to guard against future wrinkle formation.
-Oat Kernel Extract: Powerful botanical extract with i",$75.00 
TATA HARPER,Eye Treatments,"-Lipopeptides: These amino-acid-rich lipopeptides provide a triple-firming effect that helps support skin integrity and natural skin-aging defenses and tone the look of skin.
-Triple Natural Retinoic Acid: Provides three sources of vitamin A to support na",$215.00 
KATE SOMERVILLE,Eye Treatments,"-Advanced Anti-Wrinkle Peptides: Help reduce the appearance of crow’s feet and fine lines caused by repeated facial expressions.
-Microalgae Extract: Provides an instant tightening effect.
-Ayurvedic Botanical (Commiphora Mukul Resin Extract) and Sodium",$125.00 
KNC BEAUTY,Eye Treatments,#NAME?,$5.00 
